sent_nr,word_pos,item,word,original word,parameters_0.005_5_nwp_model_1_1000,parameters_0.005_5_nwp_model_1_10000,parameters_0.005_5_nwp_model_1_11711340,parameters_0.005_5_nwp_model_1_3000,parameters_0.005_5_nwp_model_1_30000,parameters_0.005_5_nwp_model_2_1000,parameters_0.005_5_nwp_model_2_10000,parameters_0.005_5_nwp_model_2_11711340,parameters_0.005_5_nwp_model_2_3000,parameters_0.005_5_nwp_model_2_30000,parameters_0.005_5_nwp_model_3_1000,parameters_0.005_5_nwp_model_3_10000,parameters_0.005_5_nwp_model_3_11711340,parameters_0.005_5_nwp_model_3_3000,parameters_0.005_5_nwp_model_3_30000,parameters_0.005_5_nwp_model_4_1000,parameters_0.005_5_nwp_model_4_10000,parameters_0.005_5_nwp_model_4_11711340,parameters_0.005_5_nwp_model_4_3000,parameters_0.005_5_nwp_model_4_30000,parameters_0.005_5_nwp_model_5_1000,parameters_0.005_5_nwp_model_5_10000,parameters_0.005_5_nwp_model_5_11711340,parameters_0.005_5_nwp_model_5_3000,parameters_0.005_5_nwp_model_5_30000,parameters_0.005_5_nwp_model_6_1000,parameters_0.005_5_nwp_model_6_10000,parameters_0.005_5_nwp_model_6_11711340,parameters_0.005_5_nwp_model_6_3000,parameters_0.005_5_nwp_model_6_30000,parameters_0.005_5_nwp_model_7_1000,parameters_0.005_5_nwp_model_7_10000,parameters_0.005_5_nwp_model_7_11711340,parameters_0.005_5_nwp_model_7_3000,parameters_0.005_5_nwp_model_7_30000,parameters_0.005_5_nwp_model_8_1000,parameters_0.005_5_nwp_model_8_10000,parameters_0.005_5_nwp_model_8_11711340,parameters_0.005_5_nwp_model_8_3000,parameters_0.005_5_nwp_model_8_30000
4,10,410,endorsed,endorsed,11.8746,12.2656,9.5251,12.2764,13.705,12.1114,12.2294,9.2638,12.1813,12.5503,12.0036,11.7565,10.1316,12.2983,12.6008,11.9737,11.9933,9.6903,12.2878,12.5126,11.9774,11.9521,9.4022,12.0595,13.7176,11.8631,11.9789,9.3278,12.0205,12.8932,11.9868,11.989,9.5601,12.2913,12.8455,12.038,12.4011,9.4526,12.1309,12.3065
4,11,411,it,it,5.2388,6.7786,5.8234,5.5495,6.1614,5.0551,5.2485,4.6845,5.2768,5.1775,4.6807,5.7613,4.3454,4.9831,5.1148,4.5942,6.403,6.0249,5.6039,5.8812,5.1349,6.3887,5.9978,6.0819,5.8551,5.6755,5.9424,4.7563,5.6494,4.7968,5.5073,5.1338,4.9791,6.6855,4.6624,5.5062,6.234,5.1166,5.3168,6.0556
4,12,412,.,.,3.1296,5.3567,3.0229,3.7298,3.2648,2.8932,3.9851,1.9244,3.2648,2.4144,2.8856,3.4494,2.2993,2.9428,3.1449,3.1165,3.2602,2.6026,2.3038,2.3958,2.9876,4.5684,2.7013,2.8743,3.985,2.7891,5.0369,2.0584,3.1231,2.8702,2.5363,4.7906,2.4666,2.8377,3.5971,3.5772,4.5039,2.6812,3.3026,3.0001
5,1,501,very,very,11.2507,9.9036,8.9866,9.6148,8.3569,11.1217,8.7414,8.8033,9.7729,9.3904,11.0606,9.2913,9.0617,8.8431,8.4349,10.3965,8.9286,8.8378,9.3446,8.5768,10.8194,8.8589,8.6138,8.4054,9.0192,11.123,8.8874,9.1444,9.0085,8.3977,11.1973,8.7712,8.9431,9.6535,8.638,10.3629,8.9264,9.047,8.9754,8.8878
5,2,502,few,few,11.3901,7.5456,2.4463,10.6315,6.6645,11.4539,7.2186,3.5334,10.692,6.637,11.0259,7.165,4.4718,9.3861,6.4338,10.9848,7.2207,3.6767,10.2922,5.443,10.7258,7.4127,3.1425,8.4873,6.531,11.4359,7.3787,2.7965,10.1689,6.0179,11.2,7.1867,3.6225,10.047,6.5338,11.5996,7.526,3.9099,10.4046,6.6765
5,3,503,issues,issues,11.6323,10.0513,7.0944,11.3385,8.877,11.0924,9.2133,6.9705,10.5651,9.419,12.007,11.1656,6.7833,11.3143,9.0029,11.4482,9.4869,6.8123,11.4481,9.2605,12.0553,9.5581,6.9349,12.0161,9.6886,12.1207,9.9583,6.7299,12.1748,9.1168,11.7509,9.5451,7.0677,11.7946,8.4214,11.8224,10.2049,6.5911,11.8763,8.861
5,4,504,can,can,9.7463,6.7923,5.8544,7.0361,7.344,9.406,7.1952,5.2277,7.3749,5.8001,10.5386,7.1857,6.3054,8.1794,7.5751,9.4511,6.648,4.5765,7.589,5.8761,9.6066,7.3257,5.8637,7.942,6.7454,9.2458,6.7692,5.4407,7.0614,6.6274,10.2058,7.2024,5.084,7.2539,7.0293,10.8685,7.2475,6.0429,7.1727,7.4343
5,5,505,bring,bring,11.7146,10.6156,6.13,12.1242,9.5469,11.6238,9.7709,6.7813,11.897,9.5844,12.0344,10.4347,7.0878,12.04,8.2865,11.729,9.7181,6.8801,12.2753,9.6621,11.3831,10.1737,6.9957,11.1504,9.8752,11.6469,9.2612,6.638,11.6671,8.0299,11.8593,10.5064,6.4948,11.6775,9.0915,12.2161,9.1241,6.6327,12.0291,9.0055
5,6,506,together,together,11.7314,8.8237,5.8162,10.7315,8.2206,11.4412,9.0122,6.7536,10.7486,8.8716,10.7626,8.9985,6.5929,9.5675,8.7798,11.2939,8.6602,5.5143,10.8822,8.1358,11.0977,8.9296,6.4666,10.3966,8.7288,10.5813,8.1172,6.0482,9.9994,8.4053,11.3248,8.584,5.7042,10.8633,9.2841,11.43,8.1995,6.2677,10.2125,8.345
5,7,507,<oov>,lawmakers,11.8819,13.6365,16.322,12.4837,14.8473,12.262,13.7629,16.6048,12.6535,14.9314,12.1644,13.617,17.3933,12.6141,14.6684,11.9475,13.443,16.3303,12.6802,14.9774,11.9379,13.4325,16.3866,12.4346,14.4195,12.1068,13.7149,16.5239,12.665,14.741,11.8871,13.5555,16.5753,12.7207,14.5781,11.7464,13.4465,16.3865,12.1074,14.4198
5,8,508,of,of,3.4518,3.4407,4.0115,2.7344,4.5003,2.8597,3.4584,4.8363,2.799,4.7175,3.1545,2.5885,5.3676,3.0055,4.5996,2.9169,3.9692,6.051,2.974,5.1369,3.5157,3.6669,4.5363,3.2498,4.9795,3.1488,2.8032,6.6795,2.5378,3.8307,2.8573,2.5343,4.8733,2.8012,4.6779,3.4062,3.493,4.7471,3.1839,5.2874
5,9,509,both,both,8.5744,6.7209,6.4127,7.0341,6.59,9.5507,6.7441,6.1636,7.0872,6.6371,9.138,6.9156,6.3854,7.5165,6.2453,9.0551,6.1503,6.6195,7.9584,5.999,8.4684,6.2709,6.7356,7.1925,5.0138,10.7497,6.3099,6.4838,7.8038,6.0109,9.9764,6.789,6.3523,7.9491,6.5245,9.8047,5.8754,6.4351,8.1831,6.1521
5,10,510,parties,parties,11.8103,12.0205,8.3828,12.1767,10.0556,12.0471,11.8442,8.0717,12.2884,10.1948,11.9666,10.6851,7.2181,11.9309,9.9603,11.848,11.5864,6.927,12.1912,9.3571,11.5303,11.7468,8.1442,11.9698,10.1229,11.7665,11.0886,7.6962,11.9839,10.2054,12.1719,11.4274,7.2825,11.9846,9.8564,11.6087,10.5267,7.5463,11.8437,10.5499
5,11,511,.,.,3.2678,3.1574,1.6048,3.4224,2.38,2.9897,2.4944,1.6604,3.0071,2.0224,3.0019,1.9775,1.3254,2.4031,2.0488,3.3536,2.166,1.8369,2.3373,2.1565,3.0174,2.5223,1.3174,2.7525,2.1202,2.7389,2.5148,1.6204,2.6235,2.5063,2.7341,2.7245,2.4126,2.4934,2.878,3.6035,2.4456,1.9495,2.8483,2.077
6,1,601,animal,animal,11.7959,11.7831,11.8544,11.6539,10.8378,11.6899,10.9934,11.7514,11.6743,11.3911,11.6922,11.5903,11.8364,11.3641,10.7147,11.7928,10.5763,11.9108,11.7415,10.926,11.8091,11.1476,11.6749,11.3106,10.1919,11.9016,11.1788,11.8836,11.5376,11.0479,11.8596,11.427,11.848,11.5488,10.6872,11.5421,11.0066,11.6281,11.2725,10.5449
6,2,602,cruelty,cruelty,12.2278,12.7914,13.661,12.6609,12.071,11.9565,12.5125,13.2362,12.2383,12.4869,12.0549,12.8722,13.0467,12.1826,12.475,11.8334,12.6909,12.7975,12.4038,12.8051,11.7619,12.7052,13.4857,12.1908,12.6509,11.9795,13.0917,12.7487,12.418,12.5685,12.0346,13.0605,14.3873,12.5292,12.6051,12.1595,12.7862,13.0459,12.3385,12.8051
6,3,603,is,is,4.8751,2.8472,3.0615,4.1723,3.6354,4.9918,3.0167,2.2675,4.0515,3.2679,4.5612,2.5923,4.0914,3.7276,4.5394,4.6752,3.2038,3.7511,4.7207,3.5338,4.4089,3.3356,5.1365,4.1573,2.8972,4.9407,2.5992,3.9723,4.507,3.5302,5.1186,2.7062,2.7798,3.8623,3.0535,4.671,3.97,3.5435,3.9836,3.0725
6,4,604,CD,CD,2.694,5.8452,4.3046,2.7011,3.2493,3.461,4.4923,5.3175,2.8727,3.7784,3.1025,5.2009,6.4542,3.1676,3.5063,2.8073,3.3206,4.1971,3.5328,3.3351,2.855,3.1217,5.4044,2.6222,2.9103,2.7887,3.4613,4.8803,2.9313,3.3769,3.3905,5.2501,4.3698,3.1482,4.363,2.8398,3.3223,5.2831,2.4059,3.6087
6,5,605,of,of,3.3371,3.2824,0.3879,3.4068,2.3685,2.765,3.3024,0.2985,3.0761,1.901,3.1764,3.4254,0.5249,3.6122,2.7706,2.7775,3.4163,1.4331,3.1424,2.1093,3.382,2.857,0.6375,3.8834,2.8778,3.0162,2.8797,0.5468,2.7737,1.7896,2.8114,2.5526,0.5243,3.6361,2.0875,3.2646,3.3961,0.512,3.7908,3.0164
6,6,606,them,them,10.303,7.7764,5.3023,7.9182,7.153,9.2711,7.925,4.6343,7.8624,5.8131,10.0176,7.2221,4.8281,7.6565,7.3346,9.4033,6.795,4.1365,8.0108,6.7138,9.0356,7.3646,4.7103,7.9806,7.3486,9.6776,6.9252,5.2409,7.8315,6.5276,9.3448,7.3298,4.5149,7.5792,6.0611,9.8122,7.6069,4.7951,7.7395,6.7148
6,7,607,.,.,3.5686,3.373,1.6364,3.8023,2.9525,3.6154,3.1222,1.8623,3.6424,1.9558,3.308,1.9129,1.5648,2.7698,2.1186,3.5203,2.1358,1.4153,2.3629,3.1954,3.4457,3.2891,1.6346,3.5978,2.5504,2.9559,2.9094,1.2417,3.0228,2.5431,3.3876,3.0046,1.6097,3.5162,2.7226,4.0295,3.0103,1.9563,3.7025,2.3887
7,1,701,<oov>,koalas,11.9814,12.9932,14.344,12.1211,13.1934,12.2506,13.2055,14.6975,12.404,13.7551,12.1841,13.4061,14.11,12.2985,13.0441,11.9865,13.0708,14.5724,12.5381,13.3809,11.9141,12.7903,14.335,12.3244,13.2708,12.0732,12.8555,14.7465,12.2452,13.3924,11.9567,12.8663,14.2939,12.1411,13.129,11.7891,12.7272,14.4951,11.9861,13.3514
7,2,702,have,have,6.7058,7.0777,10.9803,6.2733,9.0067,7.2344,6.3503,9.8235,6.1157,9.8859,7.0164,7.5802,11.0578,6.1441,10.6514,6.9903,6.9345,10.5005,6.2018,9.5853,8.0786,6.2631,10.3322,6.0607,9.6141,7.7368,6.3682,10.8213,6.2564,10.1203,8.2608,6.5073,10.7344,5.7399,10.6198,5.7321,6.6807,10.1349,5.7551,9.678
7,3,703,been,been,7.3226,4.3593,0.4009,6.4337,0.4384,7.8189,3.584,0.4565,6.0514,1.2,6.665,3.3232,0.3217,6.2081,1.096,6.7833,3.4172,0.5237,6.0487,1.0555,8.2905,3.7912,0.5944,5.8658,0.2819,6.5625,3.8582,0.3448,6.389,1.6979,7.2651,4.3535,0.7674,5.5985,0.6941,6.3491,3.5313,0.3997,5.7913,0.6034
7,4,704,running,running,11.5998,9.0831,9.3405,10.9777,8.8535,11.6601,9.4467,10.0248,11.0646,8.5684,11.053,8.6048,10.3039,9.9263,8.6533,11.2958,8.961,10.1477,10.5582,8.3593,11.7778,9.3902,10.368,11.3001,8.8531,11.3301,9.0109,10.3651,10.7536,8.3818,11.0721,8.4364,10.0353,10.8797,9.1385,11.5669,9.0033,9.7565,10.6221,8.7955
7,5,705,into,into,7.9885,5.3437,4.2187,6.6372,4.667,7.0668,6.1426,5.0513,6.4732,4.6335,7.8288,5.9935,4.1068,5.9931,4.8259,7.9372,5.8974,4.5721,6.3764,3.9688,7.0697,5.6666,4.8168,6.3604,5.4182,7.8487,6.2452,4.3393,6.2179,4.745,7.8554,5.6781,4.2284,6.9336,4.4822,8.23,6.4415,4.9059,6.1674,4.7505
7,6,706,hard,hard,11.7857,10.4417,8.6891,11.4549,10.4277,12.1949,10.8547,8.8706,11.5992,9.576,11.5085,11.321,8.9559,10.6478,8.515,11.0044,9.6409,9.0216,10.8856,9.4617,11.6956,10.7736,9.1694,11.5745,8.9621,11.8319,10.5223,9.4941,11.5456,9.5117,12.0291,10.0098,8.9755,11.4051,10.3869,11.7505,9.9271,8.0484,11.0968,9.2004
7,7,707,times,times,11.3774,8.7291,6.6511,7.9358,7.6997,11.1449,8.0617,5.6756,8.8773,8.0471,10.806,8.2309,4.5405,8.6009,6.37,11.0791,7.4533,8.5741,7.9903,7.3392,11.0814,7.4702,6.0778,9.14,8.0576,10.8876,8.2325,5.9158,8.5949,7.6482,11.0445,8.427,4.9708,9.9392,8.5152,10.8852,8.1227,7.1142,7.8761,8.544
7,8,708,.,.,3.4208,3.3255,1.9716,3.4938,2.6773,3.5146,2.892,1.5756,3.4748,2.8537,3.1738,1.8559,1.2818,2.3575,1.7093,3.4868,1.8844,1.7139,2.512,2.3808,3.2875,3.0049,1.8539,3.3981,2.3878,3.0354,3.2874,1.5276,3.1956,3.1544,3.132,3.1257,1.6012,3.0102,3.2875,3.9304,3.2023,1.5617,3.1128,1.9101
8,1,801,they,they,6.0541,4.1969,4.5957,5.6316,4.1399,7.2063,3.6575,4.3243,5.6001,4.2768,6.7558,4.6325,4.2623,5.3555,4.3023,6.3697,4.5789,4.1888,5.4504,3.5564,7.2117,4.0989,3.9979,5.6198,5.0768,5.6071,3.7883,4.2883,5.7097,4.8169,6.8294,4.5042,4.0163,5.1436,4.9915,6.3346,4.3538,4.1403,5.5559,4.2271
8,2,802,have,have,6.6166,5.6328,3.2837,6.1672,3.0448,7.1391,4.9211,2.8175,5.8137,3.0317,6.9576,5.7339,2.9946,5.9173,3.3745,6.957,5.2269,3.5302,5.9059,3.2476,8.0337,4.7416,3.6034,5.8085,3.0777,7.6692,5.0105,3.269,6.0801,2.748,8.1833,5.0289,2.5626,5.3723,3.0027,5.6672,4.9473,3.8099,5.5578,3.5034
8,3,803,suffered,suffered,11.5844,9.2203,5.9444,10.9319,9.3899,11.6959,9.6982,5.9211,10.8614,8.4854,11.4216,9.7566,6.0053,11.1922,9.0473,11.6332,9.7373,5.9538,11.0907,8.9485,11.9513,10.6648,5.683,11.9032,7.8544,11.7376,9.2613,6.2003,11.5915,8.4394,11.1701,9.1602,5.7705,10.4054,8.8164,11.3751,9.4768,5.8195,10.9473,8.5587
8,4,804,for,for,3.9584,4.3554,7.729,4.2016,5.2417,4.2401,4.6625,9.2946,4.1478,4.3888,5.0811,4.8393,8.1489,4.6011,5.377,4.5357,5.087,8.2618,5.3171,5.6884,5.0166,4.8468,7.6038,4.2277,5.8962,4.6546,4.058,7.7182,4.647,5.321,4.9635,5.0456,8.6953,4.5428,5.4179,4.8438,4.0011,8.1948,4.3583,5.1632
8,5,805,years,years,9.7423,9.532,6.6379,8.1383,11.057,9.2157,9.8051,7.1101,7.7152,9.7486,9.6005,9.7073,7.197,8.1184,8.9745,9.8965,9.992,7.292,7.7198,9.7962,9.4102,9.5359,6.7415,7.5634,10.695,10.3423,9.3697,7.1813,7.5581,9.1233,10.066,9.166,7.3703,7.8431,9.3718,8.8814,9.033,6.3238,7.7761,9.3298
8,6,806,from,from,5.3113,3.9018,2.9497,4.9097,4.5782,5.2989,4.4457,4.4279,4.8189,4.3009,5.2563,4.4997,4.4736,4.8989,4.1448,5.162,4.0966,4.1719,4.9802,4.0377,5.1787,4.8321,4.394,4.9974,5.3573,5.2981,4.5154,4.9378,4.7704,4.8117,5.3001,4.3164,3.9439,4.8337,4.4762,5.1825,4.6958,3.4603,4.7939,4.7581
8,7,807,habitat,habitat,11.9015,12.4726,10.9746,11.9134,11.2211,12.0955,11.6296,11.1444,11.9446,10.7994,12.1248,12.8262,10.7898,12.6122,10.1423,11.4155,11.3701,11.26,12.0979,10.9134,12.0961,12.6598,11.0082,12.74,10.6951,11.8852,10.9087,11.7303,11.6405,11.0952,11.7352,11.6928,11.3959,11.5986,11.1379,11.9923,11.5555,10.928,12.2688,10.9652
8,8,808,destruction,destruction,12.1109,12.7133,10.1722,12.1693,12.4756,11.7121,11.2983,10.2546,12.0189,12.3225,11.7176,12.4728,9.9464,12.1172,11.3717,11.4986,12.5558,10.4524,12.2689,12.5505,12.0252,12.5038,10.3107,12.46,11.4575,11.6666,12.4099,10.103,12.2271,12.0203,12.2991,13.2176,8.8633,12.8775,11.6769,11.9264,12.0555,10.2991,11.8749,12.506
8,9,809,",",",",2.6912,1.2424,1.2819,1.6373,1.3095,1.8761,1.0506,2.0182,2.1935,1.6758,2.3655,1.2527,1.1781,2.238,1.6268,2.651,1.601,1.1612,1.7234,1.6108,2.2162,1.4525,1.3124,1.8654,1.4073,2.4504,0.7689,1.3725,1.7066,1.667,2.9634,1.4756,1.3794,1.2039,2.1042,2.1879,1.0878,1.4143,2.2469,1.4315
8,10,810,dog,dog,11.7065,11.5394,11.8877,11.5174,11.4033,11.9615,11.1493,12.2424,11.7066,11.3925,12.0946,11.411,11.2976,11.5708,11.3482,11.8857,11.7515,12.0315,12.0427,11.3821,11.4404,10.4217,12.7655,11.7078,11.3279,11.8776,11.5946,12.1094,11.2962,11.4817,12.1455,11.3179,12.2618,11.9973,11.7066,12.0265,11.8236,12.2151,11.9203,11.039
8,11,811,attacks,attacks,11.6282,10.6327,9.9592,11.1806,9.624,11.7625,10.7688,10.4991,11.3507,9.6537,11.9819,11.3469,10.6709,12.0369,9.6397,11.4138,10.6416,11.2277,11.3528,9.522,11.6955,9.4414,11.552,11.6186,9.4625,11.4089,10.77,10.7277,11.2344,10.0522,11.7666,10.3345,9.2493,12.0949,10.6615,11.5182,10.4276,8.6833,10.5646,10.1904
8,12,812,",",",",2.6804,1.7418,2.314,1.7068,2.3576,1.763,1.8419,1.1165,2.4039,1.442,2.294,1.67,1.0032,2.3704,1.6746,2.6691,2.0343,1.4064,1.7898,2.4297,2.2005,2.1804,3.3901,1.8106,1.8082,2.5132,1.0986,1.3489,1.942,2.2101,2.9528,1.6958,1.3671,1.2242,2.2785,2.2463,1.6078,0.8645,2.3779,1.2498
8,13,813,automobile,automobile,11.756,12.2652,12.2556,12.0172,12.3902,11.9021,11.9839,11.6311,12.0175,12.7005,11.9491,12.646,12.0675,12.175,12.7024,11.8094,12.7404,11.9655,12.1042,12.9336,12.1105,12.6234,11.7426,12.2647,12.4898,11.9415,12.5383,11.3666,11.8742,13.0331,11.941,12.5239,11.0067,12.1742,12.9986,11.9817,12.8923,11.647,12.2104,13.275
8,14,814,accidents,accidents,11.8099,12.2478,11.4991,12.1698,12.5022,12.2608,12.9781,11.4601,12.2981,12.6764,12.1124,13.1419,10.2474,12.5047,13.0326,11.6467,12.34,11.3526,12.3645,12.6258,11.9754,12.3916,10.6968,12.1422,12.1121,12.2296,12.9928,10.5943,12.6633,13.0583,12.0708,12.853,11.9846,12.8023,12.7337,11.7581,12.7742,10.3926,12.0437,13.0199
8,15,815,.,.,2.7344,3.1568,4.1134,3.0779,2.1459,2.7548,2.3521,3.0736,3.1976,2.1289,2.6645,3.1201,2.8339,2.3842,2.422,2.4904,2.0966,3.6776,1.9141,2.6131,2.4764,3.0713,3.3488,2.8237,2.6654,2.1497,2.6893,3.812,2.3121,2.3006,2.2179,3.0734,3.543,2.4097,2.5203,3.3168,2.5878,3.1894,2.8617,2.4078
9,1,901,some,some,8.3361,6.4884,5.6465,6.3805,4.9321,8.174,5.7623,5.6029,6.7878,5.3563,9.6676,6.5761,6.1889,7.2612,5.8987,9.6525,6.1215,5.4155,7.1014,6.2149,9.9308,5.672,5.4079,6.6052,5.5239,10.0511,5.6151,5.5825,6.3626,6.2811,9.6334,5.1386,5.276,7.2477,6.1149,8.5868,5.7824,5.7051,6.961,5.0238
9,2,902,recent,recent,12.0001,10.0457,6.0522,11.8313,9.6475,12.0176,9.7622,5.8748,11.0795,8.7866,11.6958,10.0487,6.248,11.4102,8.6444,11.7916,11.0759,5.7781,11.6817,8.5686,11.8575,9.243,5.5258,11.5023,8.3858,12.0082,10.2661,6.1564,12.0147,8.6981,12.1206,10.0067,6.1842,12.3331,10.1565,11.8686,10.835,6.302,12.0126,9.2332
9,3,903,reports,reports,11.2061,9.4167,4.8068,11.6758,9.0806,11.9277,10.6129,5.4816,11.1498,9.165,12.006,10.1719,5.5364,11.5897,8.939,11.3333,9.6294,4.9245,10.8383,8.8551,11.5911,9.5385,5.2733,11.3333,8.8765,11.6668,10.0285,5.602,11.6927,8.6869,11.4522,10.33,5.3836,11.3555,9.0622,11.894,11.1253,5.2204,11.7737,8.7517
9,4,904,have,have,6.5875,6.0064,3.2812,6.4127,6.4409,7.1422,5.6879,3.45,6.0747,5.7348,6.9098,6.8483,2.4118,6.0722,7.5155,6.9342,5.8704,2.6516,6.2729,6.3993,7.9946,5.3031,2.2823,6.0081,4.5307,7.697,5.8781,2.5662,6.4257,6.0529,8.0824,5.4851,1.8372,6.0409,4.4287,5.6811,5.7341,3.1442,5.6888,5.6151
9,5,905,suggested,suggested,11.6309,8.4337,3.5871,10.6943,8.166,11.5432,8.5601,3.3247,10.604,8.0539,11.9299,8.6162,4.3435,11.0024,7.781,11.9147,8.6539,3.6942,11.0078,7.9281,10.9412,8.5745,3.8384,10.5068,7.9497,11.2055,9.0268,3.3552,10.6225,7.0631,11.5265,8.3209,3.6075,11.0599,8.431,11.3369,9.158,3.7812,9.2445,7.9301
9,6,906,that,that,4.9344,3.7876,0.1123,4.6053,0.8896,4.7465,3.4577,0.1549,3.9895,0.8826,5.1645,3.7084,0.2335,3.988,0.7285,4.7821,3.5483,0.2162,5.0988,0.5383,4.5086,3.9007,0.2782,3.9976,1.0544,4.7531,3.3524,0.2968,4.9039,1.3544,5.0178,3.8875,0.2882,4.6197,0.9634,4.4279,3.1478,0.091,4.0789,1.445
9,7,907,women,women,11.3392,9.0458,8.8417,10.3463,8.7418,11.6845,9.2952,9.1253,11.1395,8.5082,11.5707,8.9426,8.8285,10.1181,8.5249,11.6132,8.6512,8.1699,11.3028,8.3377,11.6852,9.0239,9.4333,10.4605,8.2853,11.4924,8.416,8.7208,10.0835,8.3054,11.2994,9.0569,8.5968,10.9922,8.9718,11.3163,8.4068,8.7593,10.6966,7.8204
9,8,908,who,who,7.983,6.6201,4.9382,5.9363,5.6007,7.1334,6.3556,4.5931,6.7783,6.6842,7.4533,6.5195,6.0785,5.9192,6.5984,7.616,6.0775,4.8967,6.6456,6.2241,7.6101,6.6711,5.3052,6.6166,6.1538,7.2257,6.1851,4.7481,6.1495,6.6444,7.3475,6.7681,4.8347,6.9336,5.9096,7.4213,6.4013,4.2353,6.3615,5.9501
9,9,909,give,give,11.4835,9.4296,6.4926,10.9741,10.0681,12.0499,8.9776,6.4176,11.1806,8.8643,12.1051,8.9324,6.3739,10.946,9.6257,11.1101,8.3838,7.3327,10.7834,8.4558,11.9206,9.212,6.4575,10.5853,9.116,11.689,9.4618,6.4305,11.3697,8.9386,11.746,9.2602,6.6263,11.1868,9.1743,11.4738,9.0247,6.0684,10.0065,9.1224
9,10,910,birth,birth,11.8848,11.2904,4.598,12.3791,9.4912,12.0405,10.4188,4.2288,11.5668,10.2827,11.7032,10.4553,4.6951,10.8423,9.6544,11.8446,9.2756,4.1854,11.7343,8.7965,11.1078,10.7601,3.4163,10.6739,9.5439,11.7355,9.0698,4.1714,11.0338,10.6001,11.2057,10.1631,4.5679,11.5436,10.2766,11.4921,9.9003,4.4381,11.5854,9.7098
9,11,911,by,by,5.0967,3.9227,6.1322,4.8545,4.8815,4.5211,3.5842,5.0397,4.2564,4.5392,5.3889,4.9554,6.9018,4.8547,4.4819,4.7692,4.4399,5.4885,4.5728,4.039,4.6276,3.5395,5.8156,4.5693,5.5886,4.7498,3.6454,5.4311,5.1146,3.8839,5.1133,4.0049,5.9821,4.4297,4.8016,4.7551,4.3252,5.7201,4.2864,4.7983
9,12,912,<oov>,cesarean,11.8295,12.4932,14.5018,12.1,12.4128,12.2763,12.5498,14.2854,12.2825,12.6782,12.1491,13.1538,14.123,12.5095,12.4519,11.9677,12.5518,15.0019,12.4741,12.72,11.9242,12.4459,14.1324,12.3205,12.523,12.0717,12.3373,14.3956,12.1336,12.4981,12.0029,12.4057,14.5932,12.0922,12.47,11.7858,12.2112,13.7498,11.9488,12.5054
9,13,913,section,section,11.4606,9.0612,13.0763,11.6806,9.4497,11.9873,8.9438,11.7221,10.9757,9.0993,11.4401,10.1553,12.3985,10.8292,9.231,11.3623,8.8769,12.0276,11.1823,9.3876,11.6685,8.9411,12.3614,11.2558,9.5965,11.0646,9.5088,12.2784,10.7965,9.4206,11.3146,9.8415,12.0303,10.6514,9.7092,11.876,9.033,12.8268,11.8038,9.7055
9,14,914,are,are,5.4506,5.2437,6.7047,5.2373,7.1196,6.2469,5.7045,5.5886,5.7278,5.7337,5.6968,5.923,5.1868,5.954,7.1449,5.1977,5.3342,7.1173,5.7069,6.5758,5.5722,6.2369,4.2764,5.631,6.9873,5.8831,5.4777,6.8913,6.0637,7.7476,6.0281,5.8219,7.0812,6.2208,6.0344,5.7439,6.0817,7.3968,5.9974,6.5336
9,15,915,more,more,7.4903,5.7352,5.1399,6.4773,5.8668,8.1529,5.8523,5.1918,6.3021,4.7485,8.3597,6.3039,4.5836,6.3668,4.1753,8.2301,5.9461,4.8385,6.5491,4.3271,6.9415,5.5261,4.0906,5.9478,4.2113,7.8596,6.0402,4.3557,6.1463,4.6865,7.9665,6.2439,4.0707,6.5482,4.5581,9.4374,6.0751,3.6595,6.1002,5.3662
9,16,916,likely,likely,11.2467,8.7415,2.7091,10.932,8.8046,12.0692,9.4272,3.0231,11.6228,8.8693,12.2132,9.0874,2.8645,11.9469,8.2576,11.7376,9.2894,3.4492,11.7453,8.6463,11.524,9.0717,3.454,10.8178,8.4151,11.6287,9.8739,3.0301,11.4141,8.8903,11.4171,9.4893,2.0329,11.3488,8.3531,12.149,8.4838,2.7806,11.6135,9.0404
9,17,917,to,to,3.7208,3.1465,0.5206,3.0743,1.636,3.5636,2.6993,0.5397,3.4526,1.6445,3.3711,2.3078,0.1739,2.946,1.0725,3.5669,2.782,0.3379,2.7234,2.0037,3.8178,2.2969,0.2286,3.0506,1.4794,3.3684,2.6795,0.2523,2.4871,1.2703,3.3285,2.2539,0.2355,2.9952,1.4893,2.982,2.9609,0.398,3.5852,1.473
9,18,918,have,have,6.6518,6.1369,2.6496,6.4976,2.1962,7.0777,5.4982,1.183,6.2223,4.1368,6.9393,5.989,2.0046,6.4333,3.6823,6.9586,5.7188,2.2911,6.3963,4.233,8.0089,5.5282,1.9569,6.4936,4.5943,7.7264,5.0081,1.8452,6.2122,3.1826,8.0328,5.5091,2.0618,5.642,3.6379,5.5715,5.3839,2.8087,6.1534,3.4777
9,19,919,obese,obese,12.2146,12.5142,14.937,12.4933,13.8584,12.163,11.9701,14.7539,12.1033,12.8513,12.2174,12.2282,14.9468,12.5223,13.2549,12.2112,12.4549,14.6605,12.4368,13.4888,11.8544,12.1751,14.6227,12.1065,13.8314,12.0083,12.2422,14.8026,12.0759,13.0982,12.2484,12.6692,14.9435,12.3198,13.7486,11.93,12.3185,14.9217,11.9233,13.4673
