sent_nr,word_pos,item,word,original word,parameters_pos_0.025_20_nwp_model_1_1000,parameters_pos_0.025_20_nwp_model_1_10000,parameters_pos_0.025_20_nwp_model_1_11711340,parameters_pos_0.025_20_nwp_model_1_3000,parameters_pos_0.025_20_nwp_model_1_30000
71,4,7104,DT,DT,4.1632,3.224,2.6115,3.7393,3.3519
71,5,7105,JJ,JJ,1.7697,1.1706,0.9838,0.9629,1.1489
71,6,7106,NN,NN,0.5309,0.2401,0.2717,0.4944,0.3759
71,7,7107,IN,IN,0.9412,0.8131,0.646,0.9361,0.6156
71,8,7108,NN,NN,2.5793,2.235,2.1983,2.1906,2.654
71,9,7109,NN,NN,2.34,1.9688,2.114,2.2655,2.4208
71,10,7110,.,.,1.4942,2.6524,2.033,1.546,2.5135
72,1,7201,PRP,PRP,2.3193,1.9342,2.2211,2.4535,2.3022
72,2,7202,RB,RB,3.5927,3.6522,1.9958,4.0824,2.2131
72,3,7203,VBP,VBP,4.4043,3.251,2.8939,2.2757,2.8305
72,4,7204,JJ,JJ,2.8998,2.8459,2.7348,2.6845,2.8096
72,5,7205,NN,NN,1.1064,1.1165,2.1993,0.732,1.8841
72,6,7206,NNS,NNS,3.2942,2.7103,1.8196,2.4652,2.3577
72,7,7207,WDT,WDT,4.6051,3.9766,2.9678,4.0591,3.035
72,8,7208,VBP,VBP,3.3589,0.783,0.1006,1.3215,0.4085
72,9,7209,WDT,WDT,4.4735,7.0625,7.2489,4.8263,6.7059
72,10,7210,VBZ,VBZ,2.5982,2.3488,5.2714,1.9002,2.5133
72,11,7211,IN,IN,1.9169,1.699,1.9534,1.7562,1.815
72,12,7212,DT,DT,0.467,0.5871,0.8169,1.18,0.851
72,13,7213,NN,NN,0.5381,0.5895,0.6528,0.8921,0.7408
72,14,7214,NN,NN,2.7449,2.0162,2.6279,2.337,2.6144
72,15,7215,RP,RP,6.3911,7.0802,6.946,6.1667,7.2779
72,16,7216,IN,IN,2.5759,1.3187,1.1035,1.5864,1.2459
72,17,7217,JJ,JJ,3.9311,2.8645,2.339,1.9701,2.6421
72,18,7218,NNS,NNS,2.0656,1.8128,0.9376,1.4273,1.8618
72,19,7219,.,.,0.743,1.6575,0.6563,0.9828,1.3007
73,1,7301,NN,NN,2.8842,3.6947,3.3387,3.8093,3.6135
73,2,7302,NN,NN,2.4196,2.3226,2.068,2.4847,2.3291
73,3,7303,VBZ,VBZ,1.8685,1.7428,2.226,1.7498,1.9608
73,4,7304,VBG,VBG,3.431,4.531,4.8432,3.7429,4.3894
73,5,7305,",",",",4.9609,4.2614,3.6208,5.2244,4.1334
73,6,7306,CC,CC,3.128,1.461,1.0785,2.3976,1.2559
73,7,7307,JJ,JJ,2.5373,2.6481,3.1403,1.7515,1.9453
73,8,7308,NNS,NNS,1.455,1.3454,1.3391,1.1409,1.0337
73,9,7309,VBP,VBP,2.5214,2.6701,1.189,2.3192,2.8777
73,10,7310,VBG,VBG,4.337,4.4697,4.2188,4.6731,4.5404
73,11,7311,IN,IN,2.4723,1.5874,1.3465,1.4699,1.3531
73,12,7312,PRP$,PRP$,3.5145,3.4615,3.2386,3.2832,3.332
73,13,7313,NNS,NNS,2.8588,1.8057,1.5218,2.0189,1.9485
73,14,7314,.,.,1.077,2.4678,1.101,1.5414,1.6421
74,1,7401,PRP,PRP,2.3193,1.9342,2.2211,2.4535,2.3022
74,2,7402,MD,MD,4.1915,3.3724,3.726,4.624,3.3325
74,3,7403,VB,VB,0.6937,0.1376,0.2895,0.2011,0.0595
74,4,7404,IN,IN,2.3546,2.2196,1.8236,1.8355,1.7465
74,5,7405,NNS,NNS,4.0699,3.3142,3.5068,2.5025,3.7397
74,6,7406,MD,MD,5.8639,4.0293,3.9989,4.4351,3.947
74,7,7407,VB,VB,0.2724,0.0477,0.1783,0.0639,0.0554
74,8,7408,JJR,JJR,7.2486,5.5571,4.4961,5.6078,5.9851
74,9,7409,RP,RP,5.5988,6.1748,6.7433,5.5482,7.4895
74,10,7410,VBG,VBG,3.3766,4.076,4.5819,4.1596,4.7705
74,11,7411,IN,IN,2.5506,1.7222,1.4767,2.1498,1.2979
74,12,7412,IN,IN,4.422,3.996,3.5428,4.5173,3.6073
74,13,7413,DT,DT,0.618,0.5022,0.9627,0.9808,0.8883
74,14,7414,NNS,NNS,3.2414,2.3223,2.6908,1.8664,2.5377
74,15,7415,RB,RB,4.3362,4.3321,4.0642,3.9405,4.3774
74,16,7416,RB,RB,2.7554,2.7851,2.2933,2.8503,3.0869
74,17,7417,.,.,2.9542,3.0658,1.8399,2.6285,2.5997
75,1,7501,DT,DT,0.8294,0.9906,1.3371,1.3828,1.3407
75,2,7502,NNS,NNS,3.3489,2.7429,2.9006,2.6732,2.9799
75,3,7503,VBD,VBD,1.734,0.6693,0.979,1.0901,1.1759
75,4,7504,IN,IN,2.7264,1.9474,1.8792,1.4573,1.4769
75,5,7505,DT,DT,0.5278,0.4938,0.8332,1.098,0.7119
75,6,7506,NN,NN,0.4418,0.5192,0.7209,0.9438,0.7568
75,7,7507,NN,NN,2.5949,2.2219,2.7613,2.602,3.0004
75,8,7508,NN,NN,2.6232,2.2427,2.7074,2.6608,2.9969
75,9,7509,",",",",1.5459,2.023,2.2414,1.9597,1.9941
75,10,7510,DT,DT,2.4003,1.9808,3.2424,2.5265,2.852
75,11,7511,NN,NN,0.5261,0.5551,0.744,0.9771,0.8055
75,12,7512,NN,NN,2.7283,2.2039,2.1485,2.731,3.0354
75,13,7513,CC,CC,3.3114,2.8152,2.8096,2.8557,2.6035
75,14,7514,DT,DT,1.7493,1.2408,1.6907,1.6498,1.4925
75,15,7515,NN,NN,0.5406,0.5175,0.6764,0.9679,0.7561
75,16,7516,.,.,2.0449,2.639,3.6524,2.5202,2.5526
76,1,7601,PRP,PRP,2.3193,1.9342,2.2211,2.4535,2.3022
76,2,7602,VBD,VBD,1.0778,0.5257,0.543,0.4073,0.8599
76,3,7603,JJ,JJ,3.8174,3.4839,3.1875,2.9978,3.4205
76,4,7604,NNS,NNS,1.1665,1.7792,1.3772,1.4335,1.6532
76,5,7605,CC,CC,2.8844,2.128,2.5285,2.3638,2.1963
76,6,7606,NNS,NNS,2.987,2.7032,1.4944,2.4355,3.19
76,7,7607,",",",",1.6101,2.6607,1.8573,2.8424,2.184
76,8,7608,VBG,VBG,1.5437,2.1812,1.3904,1.8144,2.3624
76,9,7609,JJ,JJ,2.6863,3.8731,2.8409,2.6937,3.4784
76,10,7610,NNS,NNS,1.2149,1.0593,0.8429,1.1747,0.8544
76,11,7611,IN,IN,1.3733,0.6511,1.114,0.5668,0.8226
76,12,7612,NNS,NNS,4.0513,3.2701,2.5552,3.0874,3.2132
76,13,7613,IN,IN,1.0769,0.9169,1.339,0.8613,0.9935
76,14,7614,NNS,NNS,3.9889,3.1989,2.5948,2.9938,3.1166
76,15,7615,IN,IN,1.112,0.9232,1.4123,0.9039,1.0022
76,16,7616,NNS,NNS,3.8787,3.1586,2.6135,2.9076,3.0596
76,17,7617,.,.,1.4107,2.2279,1.3406,2.0718,2.0066
77,1,7701,TO,TO,6.5646,6.2104,6.0419,6.6252,6.2828
77,2,7702,VB,VB,0.1478,0.0107,0.01,0.0831,0.0058
77,3,7703,PRP,PRP,2.5955,3.3191,2.6413,3.2773,3.2969
77,4,7704,IN,IN,3.8768,2.7307,1.3534,3.8284,1.88
77,5,7705,DT,DT,0.4913,0.3983,0.9039,0.9302,0.787
77,6,7706,JJ,JJ,1.9283,1.784,1.5907,1.1077,1.494
77,7,7707,NN,NN,0.5285,0.1906,0.2776,0.6583,0.4035
77,8,7708,",",",",1.8954,1.6149,0.968,1.6213,1.7111
77,9,7709,DT,DT,2.1307,1.2388,1.4579,2.3243,1.6682
77,10,7710,JJ,JJ,1.8555,1.7125,1.5656,1.1581,1.4347
77,11,7711,NN,NN,0.4654,0.1914,0.3385,0.6936,0.4074
77,12,7712,NN,NN,2.2255,2.1366,2.3424,2.2231,2.7246
77,13,7713,VBN,VBN,4.2022,4.5585,2.9907,5.3661,4.5251
77,14,7714,IN,IN,0.5272,0.825,0.2796,0.777,0.837
77,15,7715,JJ,JJ,3.5844,3.3401,2.6486,2.3498,2.7965
77,16,7716,NNS,NNS,1.8523,2.3476,1.0825,1.0874,1.9312
77,17,7717,.,.,0.8849,2.3288,1.9378,1.2828,2.3193
78,1,7801,PRP,PRP,2.3193,1.9342,2.2211,2.4535,2.3022
78,2,7802,RB,RB,3.5927,3.6522,1.9958,4.0824,2.2131
78,3,7803,VBD,VBD,3.8699,0.6723,0.2525,0.5715,0.4676
78,4,7804,IN,IN,2.3658,1.6396,1.0003,1.5138,1.3895
78,5,7805,NNP,NNP,2.5735,2.376,1.5427,1.6069,1.7935
78,6,7806,",",",",1.53,2.4797,2.3633,2.0656,2.0152
78,7,7807,WRB,WRB,6.0245,3.4059,2.4186,4.0058,3.4787
78,8,7808,PRP,PRP,1.5492,0.8538,0.4446,1.4502,0.9916
78,9,7809,VBD,VBD,1.4352,0.1924,0.0956,0.5685,0.3787
78,10,7810,PRP$,PRP$,3.4816,3.0425,3.1965,3.3659,3.3325
78,11,7811,NNS,NNS,3.1656,2.372,2.4308,2.2472,2.4087
78,12,7812,PRP,PRP,5.4394,4.7247,5.18,5.9642,4.5551
78,13,7813,VBD,VBD,1.5273,0.2223,1.5882,0.9177,0.3129
78,14,7814,VBG,VBG,3.4932,3.936,3.0572,3.6525,4.1371
78,15,7815,IN,IN,2.4542,1.7588,1.3028,1.8045,1.4786
78,16,7816,NN,NN,3.0355,2.4389,2.3894,2.6864,2.7928
78,17,7817,.,.,1.1704,2.2105,1.227,1.2544,1.9123
79,1,7901,PRP,PRP,2.3193,1.9342,2.2211,2.4535,2.3022
79,2,7902,VBD,VBD,1.0778,0.5257,0.543,0.4073,0.8599
79,3,7903,VBN,VBN,1.7528,1.4118,1.5971,1.9931,1.8458
79,4,7904,TO,TO,4.5336,2.6784,2.9109,2.1688,3.1044
79,5,7905,VB,VB,0.0085,0.0022,0.0086,0.023,0.0013
79,6,7906,.,.,4.6703,6.3964,5.448,3.9731,4.5622
80,1,8001,NN,NN,2.8842,3.6947,3.3387,3.8093,3.6135
80,2,8002,",",",",2.3672,2.6409,3.2637,2.4695,2.9611
80,3,8003,RB,RB,3.1362,4.053,2.7729,3.5752,3.2973
80,4,8004,DT,DT,3.1446,3.1305,3.6164,2.9445,3.1436
80,5,8005,JJ,JJ,1.8979,1.7398,1.4326,1.5529,1.3028
80,6,8006,NN,NN,0.5516,0.2612,0.309,0.7094,0.52
80,7,8007,IN,IN,1.1982,1.7607,1.0304,1.4427,1.218
80,8,8008,PRP$,PRP$,3.6782,3.7892,3.4981,4.1498,3.8503
80,9,8009,JJ,JJ,1.7757,2.0205,1.2379,1.1713,1.4137
80,10,8010,VBG,VBG,5.2523,6.8226,5.9854,6.5408,6.4205
80,11,8011,NN,NN,1.6399,2.1084,0.9957,1.9734,1.9796
80,12,8012,WDT,WDT,5.2727,5.105,6.0229,4.914,5.0938
80,13,8013,VBD,VBD,1.8283,1.183,0.8596,1.0301,1.0157
80,14,8014,RB,RB,2.4333,2.697,2.2583,2.2879,2.685
80,15,8015,VBN,VBN,1.4105,1.2093,0.5184,2.2763,1.4914
80,16,8016,VBN,VBN,3.8921,3.99,3.0139,4.2596,3.7451
80,17,8017,RP,RP,6.1832,4.4989,4.5117,4.7567,4.4285
80,18,8018,",",",",3.3261,3.6406,2.3643,3.0197,2.5289
80,19,8019,VBZ,VBZ,5.2532,5.4569,1.833,5.5611,5.685
80,20,8020,RB,RB,2.2818,2.7108,1.987,2.4542,2.3944
80,21,8021,VBN,VBN,1.2568,1.1111,1.0732,2.3735,1.4454
80,22,8022,JJ,JJ,3.6278,3.4695,4.2306,3.9071,3.9958
80,23,8023,.,.,3.0426,3.1673,1.7525,4.0998,2.1512
81,1,8101,VBN,VBN,4.9054,5.0757,4.6969,5.2028,4.4386
81,2,8102,RB,RB,3.8288,4.6441,3.4695,4.1826,4.1359
81,3,8103,",",",",1.3337,1.4762,1.3409,1.7323,2.1781
81,4,8104,NN,NN,3.2732,4.1296,3.8253,3.9005,3.7437
81,5,8105,VBZ,VBZ,3.5856,1.889,1.8319,2.823,2.4105
81,6,8106,PRP$,PRP$,4.6273,4.6617,4.7146,4.0956,4.6909
81,7,8107,NN,NN,0.5733,0.51,0.6297,0.8514,0.6411
81,8,8108,VB,VB,5.0079,7.4131,6.2283,7.1304,7.0161
81,9,8109,JJ,JJ,3.0385,2.6174,3.1506,2.2377,2.7109
81,10,8110,NNS,NNS,1.7589,2.1034,2.0996,1.4563,1.7803
81,11,8111,",",",",1.629,2.0135,1.8225,1.9774,1.4862
81,12,8112,VBG,VBG,1.8212,2.6326,2.0244,2.4133,2.4544
81,13,8113,DT,DT,1.9084,0.931,1.5877,1.6091,1.6695
81,14,8114,JJR,JJR,8.8376,5.6304,4.8267,6.3368,4.8891
81,15,8115,NN,NN,2.2173,0.643,0.4563,1.2631,1.0154
81,16,8116,RB,RB,3.9576,4.6688,4.4175,4.523,5.112
81,17,8117,.,.,2.1531,2.9394,1.671,1.637,2.7861
82,1,8201,DT,DT,0.8294,0.9906,1.3371,1.3828,1.3407
82,2,8202,NN,NN,0.3621,0.6543,0.7459,0.8744,0.7793
82,3,8203,VBZ,VBZ,1.9457,2.0343,1.7638,2.186,1.6426
82,4,8204,PRP,PRP,3.8388,4.4827,4.744,4.4895,4.6862
82,5,8205,IN,IN,3.1431,2.0626,1.0459,2.065,1.5578
82,6,8206,DT,DT,0.5225,0.5088,0.911,1.1135,0.6822
82,7,8207,NN,NN,0.5613,0.5435,0.7258,0.9338,0.7281
82,8,8208,CC,CC,2.934,2.7586,2.5829,2.8874,2.3508
82,9,8209,RB,RB,2.9568,4.0734,3.3809,3.1039,3.0206
82,10,8210,VBZ,VBZ,4.4168,3.201,1.0899,3.2715,2.0392
82,11,8211,PRP,PRP,2.7471,3.8472,3.0578,3.9798,2.7846
82,12,8212,JJ,JJ,4.7923,4.8507,3.1066,4.6154,4.361
82,13,8213,.,.,3.3259,3.8113,1.3424,4.7175,2.8085
83,1,8301,IN,IN,2.4698,1.5539,1.5848,1.9561,1.5925
83,2,8302,DT,DT,0.5296,0.5158,1.0161,1.1168,0.9379
83,3,8303,NN,NN,0.534,0.5586,0.6325,1.0927,0.6169
83,4,8304,JJS,JJS,6.3269,9.0688,9.3644,6.6977,8.6283
83,5,8305,JJ,JJ,1.928,2.485,3.3468,2.2943,2.3969
83,6,8306,NNS,NNS,2.106,2.1913,1.3854,1.2425,1.7625
83,7,8307,VBP,VBP,3.5534,2.0364,2.873,2.0245,2.7477
83,8,8308,JJ,JJ,2.2073,2.3405,2.0662,2.2306,2.2222
83,9,8309,NN,NN,0.7323,0.6853,2.1395,0.7593,1.5638
83,10,8310,",",",",1.572,1.6383,1.2753,1.6417,1.6815
83,11,8311,PRP,PRP,2.3313,3.5754,2.0075,3.7023,3.7745
83,12,8312,MD,MD,2.7922,2.7823,2.1777,2.7103,2.1652
83,13,8313,VB,VB,0.0429,0.1262,0.2654,0.0157,0.0451
83,14,8314,VBN,VBN,1.8817,1.7464,1.2941,2.3629,1.0181
83,15,8315,NNS,NNS,3.4992,2.8241,4.7728,3.3067,3.8039
83,16,8316,IN,IN,1.7693,0.9985,0.8753,1.3759,1.1641
83,17,8317,IN,IN,4.7085,3.9837,3.9753,4.5193,3.9075
83,18,8318,CD,CD,3.4744,4.0728,3.6141,3.5476,3.3096
83,19,8319,NNS,NNS,2.129,0.9535,1.458,1.4445,1.475
83,20,8320,.,.,0.8198,1.2217,0.9102,0.8014,1.0807
84,1,8401,DT,DT,0.8294,0.9906,1.3371,1.3828,1.3407
84,2,8402,JJ,JJ,1.9708,1.5923,1.5502,1.4596,1.3536
84,3,8403,NNS,NNS,1.9505,2.2709,2.5001,1.7139,2.2776
84,4,8404,IN,IN,1.9648,1.5407,1.5064,1.4673,1.3921
84,5,8405,NNS,NNS,4.2345,3.4197,3.0526,3.0103,3.8726
84,6,8406,IN,IN,1.6035,1.6139,1.8064,1.732,1.3193
84,7,8407,RB,RB,5.234,6.0277,5.4688,5.4701,5.4172
84,8,8408,VBG,VBG,3.8916,3.4319,3.2159,3.3962,3.6879
84,9,8409,NN,NN,1.6535,2.3709,2.3011,2.131,2.4073
84,10,8410,NN,NN,2.4968,2.2926,2.2961,2.4419,2.5636
84,11,8411,JJ,JJ,4.7088,5.3447,4.5186,5.197,4.8589
84,12,8412,NNS,NNS,1.9996,1.5888,1.9056,1.3073,1.2938
84,13,8413,CC,CC,2.8216,2.6775,2.5232,2.5132,2.4558
84,14,8414,RB,RB,3.5087,4.055,3.5634,3.6369,3.4759
84,15,8415,CC,CC,4.1037,4.6953,6.0055,4.3987,4.2819
84,16,8416,RB,RB,3.4336,4.0256,1.7816,3.6727,3.2361
84,17,8417,.,.,2.2275,3.8909,3.6305,2.566,2.5458
85,1,8501,DT,DT,0.8294,0.9906,1.3371,1.3828,1.3407
85,2,8502,NN,NN,0.3621,0.6543,0.7459,0.8744,0.7793
85,3,8503,RB,RB,4.0147,4.5245,3.07,4.5244,3.8278
85,4,8504,",",",",2.4353,3.3236,4.8414,2.873,2.37
85,5,8505,JJ,JJ,3.7296,3.7441,3.5601,3.4072,3.5699
85,6,8506,NN,NN,0.573,0.4619,1.6484,0.7284,1.2191
85,7,8507,VBD,VBD,3.2414,1.3273,1.9391,2.0541,1.7711
85,8,8508,VBN,VBN,1.1594,1.1415,1.4576,2.1735,1.7019
85,9,8509,IN,IN,0.4499,0.3642,0.4228,0.3679,0.2984
85,10,8510,DT,DT,0.6679,0.5142,0.9029,1.0311,0.7343
85,11,8511,NN,NN,0.7511,0.5974,0.7801,1.0722,0.8043
85,12,8512,IN,IN,0.7983,1.3236,0.8662,0.977,0.9861
85,13,8513,DT,DT,0.7075,0.4895,0.979,1.0437,0.7278
85,14,8514,NN,NN,0.7471,0.6,0.762,1.1061,0.7941
85,15,8515,.,.,1.4886,1.7738,1.6497,1.5407,2.0557
86,1,8601,IN,IN,2.4698,1.5539,1.5848,1.9561,1.5925
86,2,8602,NN,NN,2.9942,3.1218,2.9814,3.4181,3.3216
86,3,8603,NNS,NNS,3.3075,3.9737,3.3148,2.6757,2.9856
86,4,8604,IN,IN,1.6343,1.7463,1.6193,1.5754,1.2481
86,5,8605,DT,DT,0.6646,0.4673,0.8781,1.1961,0.6604
86,6,8606,NN,NN,0.5617,0.512,0.671,0.9468,0.7843
86,7,8607,",",",",1.3683,1.7039,1.1305,1.6778,1.5754
86,8,8608,JJ,JJ,3.7097,3.2854,3.2879,3.1404,2.9814
86,9,8609,NN,NN,0.7558,0.3275,1.3361,0.6428,0.5825
86,10,8610,VBD,VBD,3.7136,1.384,1.5874,2.5092,1.6029
86,11,8611,DT,DT,1.6945,1.5363,2.2915,2.0623,1.9049
86,12,8612,JJ,JJ,1.9891,1.4457,1.2585,1.2101,1.115
86,13,8613,JJ,JJ,2.6837,2.937,2.4684,2.4955,2.3636
86,14,8614,NN,NN,0.7091,0.2894,0.2988,0.5824,0.5551
86,15,8615,IN,IN,1.0798,0.8843,0.749,1.0662,0.7827
86,16,8616,NN,NN,2.8639,2.1888,2.2908,2.3879,2.8032
86,17,8617,.,.,1.4731,1.7811,1.4614,1.6092,1.8773
87,1,8701,NN,NN,2.8842,3.6947,3.3387,3.8093,3.6135
87,2,8702,NN,NN,2.4196,2.3226,2.068,2.4847,2.3291
87,3,8703,MD,MD,5.725,4.3003,4.5508,4.7654,4.7889
87,4,8704,RB,RB,3.2928,2.8616,1.9131,3.1289,3.8625
87,5,8705,VB,VB,1.5007,0.1123,0.0383,0.3816,0.0201
87,6,8706,DT,DT,1.2295,0.8936,1.9258,1.5116,1.734
87,7,8707,NN,NN,0.6011,0.4218,0.6017,0.945,0.7284
87,8,8708,DT,DT,5.5322,5.3767,4.9819,5.1748,5.6929
87,9,8709,NN,NN,0.5841,0.4217,0.6143,0.9394,0.6835
87,10,8710,VBZ,VBZ,3.354,2.9549,5.3617,3.1063,3.6928
87,11,8711,NNS,NNS,3.6272,4.4392,4.6121,4.1378,4.8625
87,12,8712,.,.,1.5569,3.0453,2.6321,1.4483,2.501
88,1,8801,NNS,NNS,3.7716,4.7896,3.6664,4.0274,3.9084
88,2,8802,WP,WP,5.5142,5.8078,5.2633,5.8055,6.0167
88,3,8803,VBP,VBP,3.843,1.0363,1.239,2.5054,0.7642
88,4,8804,NN,NN,2.8172,3.537,3.2744,3.3256,3.6991
88,5,8805,NNS,NNS,2.7505,2.2638,1.8765,2.3287,2.4097
88,6,8806,",",",",1.6721,2.3834,2.4659,2.1251,1.9466
88,7,8807,DT,DT,2.3039,2.1185,3.5972,2.0287,3.0422
88,8,8808,RB,RB,5.4268,5.5245,4.2773,5.4886,5.1128
88,9,8809,JJ,JJ,2.333,1.96,1.8633,2.3914,2.3428
88,10,8810,NN,NN,0.7984,0.7295,0.5421,0.7615,0.9978
88,11,8811,",",",",2.0033,2.0165,2.0028,1.7001,1.5587
88,12,8812,VBP,VBP,5.7741,5.0776,1.3739,4.8761,3.997
88,13,8813,RB,RB,2.5796,1.951,1.817,2.0568,2.3942
88,14,8814,VBG,VBG,3.3986,3.6389,4.0554,3.9566,3.8372
88,15,8815,DT,DT,2.0412,1.1474,1.778,1.953,2.108
88,16,8816,NNS,NNS,2.7037,2.3761,2.8085,1.8359,2.592
88,17,8817,.,.,0.9052,1.8384,1.5802,0.9823,2.0399
89,1,8901,NNS,NNS,3.7716,4.7896,3.6664,4.0274,3.9084
89,2,8902,VBP,VBP,2.4984,1.5867,1.6511,1.4495,1.4338
89,3,8903,RB,RB,3.3254,2.2929,1.7951,2.2431,2.412
89,4,8904,VBN,VBN,1.413,1.0967,0.5917,1.6905,1.0854
89,5,8905,IN,IN,0.8676,0.6095,0.7512,0.5954,0.5262
89,6,8906,JJ,JJ,3.4953,2.6162,1.91,2.5237,2.2765
89,7,8907,NNS,NNS,1.4622,1.0107,0.8808,0.9859,1.0318
89,8,8908,TO,TO,4.9461,3.8956,4.2232,3.8771,4.3509
89,9,8909,VB,VB,0.0054,0.0316,0.0173,0.0137,0.0132
89,10,8910,DT,DT,1.1459,0.7468,1.4698,1.3658,1.3123
89,11,8911,NNS,NNS,2.9745,2.4663,2.5242,1.5355,2.8362
89,12,8912,IN,IN,1.5796,1.0535,0.903,1.2043,1.1083
89,13,8913,JJ,JJ,3.4233,2.6912,1.9348,2.1489,1.9198
89,14,8914,NNS,NNS,1.6819,1.5446,0.8883,1.0824,1.6257
89,15,8915,CC,CC,2.891,2.3645,2.3695,2.3613,2.1957
89,16,8916,NNS,NNS,2.723,1.9532,1.4113,1.593,2.5698
89,17,8917,.,.,1.332,1.8876,0.609,1.8215,1.4574
90,1,9001,CC,CC,5.6386,5.551,5.066,5.6831,4.7274
90,2,9002,DT,DT,1.4567,0.9636,1.6922,1.6169,1.4785
90,3,9003,NN,NN,0.5733,0.6386,0.9078,1.0232,0.7915
90,4,9004,VBZ,VBZ,2.1996,2.0263,2.4729,2.2124,2.372
90,5,9005,VBG,VBG,3.2755,4.7179,4.8647,3.8383,4.3115
90,6,9006,.,.,5.1607,4.9216,4.3274,5.7596,4.7956
91,1,9101,CD,CD,3.7372,4.6541,3.8793,4.1674,3.2139
91,2,9102,NNS,NNS,1.4516,1.4745,1.784,1.742,1.4927
91,3,9103,RB,RB,3.5606,3.925,2.1263,3.9247,4.0106
91,4,9104,",",",",1.5607,2.3646,0.6629,2.1457,2.128
91,5,9105,NNS,NNS,3.4873,4.6576,4.3491,4.2569,3.5063
91,6,9106,IN,IN,1.2786,1.5908,1.2463,1.4568,1.1286
91,7,9107,NNS,NNS,4.134,3.9545,3.465,3.5707,3.4152
91,8,9108,VBD,VBD,4.0833,1.0425,2.1207,1.6562,2.0386
91,9,9109,PDT,PDT,9.4333,7.9372,8.0053,7.7336,8.0359
91,10,9110,DT,DT,2.9902,0.9155,0.116,2.1246,0.8751
91,11,9111,NN,NN,0.54,0.6148,0.6986,1.0365,0.8488
91,12,9112,.,.,1.7377,2.5133,2.3683,2.2016,2.6489
92,1,9201,VBN,VBN,4.9054,5.0757,4.6969,5.2028,4.4386
92,2,9202,IN,IN,0.4469,0.2756,0.3279,0.448,0.2002
92,3,9203,DT,DT,0.5074,0.4616,0.876,1.0759,0.7518
92,4,9204,JJ,JJ,1.9309,1.6727,1.3941,1.4893,1.5788
92,5,9205,NNS,NNS,1.9508,2.2669,2.8328,1.3662,1.9224
92,6,9206,IN,IN,1.4747,1.2863,1.128,1.5128,0.9948
92,7,9207,NN,NN,2.612,2.4288,2.5794,2.6328,2.7738
92,8,9208,NNS,NNS,3.1133,3.1259,2.1977,2.2345,2.3389
92,9,9209,",",",",1.37,1.5187,0.567,1.4671,1.2499
92,10,9210,JJ,JJ,3.7111,3.011,2.8532,3.4658,2.5895
92,11,9211,NNS,NNS,1.6159,1.5031,0.8515,1.1505,0.8094
92,12,9212,VBD,VBD,3.78,1.3315,1.2296,2.378,1.8356
92,13,9213,VBN,VBN,0.9207,0.9452,0.9525,2.1211,1.2134
92,14,9214,TO,TO,4.5894,3.0781,2.3044,2.5616,3.0398
92,15,9215,VB,VB,0.0012,0.0138,0.0077,0.0057,0.008
92,16,9216,JJ,JJ,2.6735,3.0152,2.5803,2.5808,2.898
92,17,9217,NNS,NNS,1.508,1.3164,0.9442,1.0914,1.319
92,18,9218,",",",",1.7154,2.2065,2.2876,1.9541,2.1922
92,19,9219,VB,VB,4.9345,6.006,5.6566,5.543,5.7843
92,20,9220,NNS,NNS,3.7632,3.3264,2.7884,3.0004,3.0641
92,21,9221,CC,CC,2.7392,2.2385,1.8354,2.4279,2.2555
92,22,9222,VB,VB,3.2677,3.2441,3.4169,2.532,2.473
92,23,9223,NNS,NNS,3.768,3.2518,2.1053,2.9095,2.8579
92,24,9224,.,.,0.5876,1.4418,1.0665,0.8118,0.9882
93,1,9301,DT,DT,0.8294,0.9906,1.3371,1.3828,1.3407
93,2,9302,JJ,JJ,1.9708,1.5923,1.5502,1.4596,1.3536
93,3,9303,NNS,NNS,1.9505,2.2709,2.5001,1.7139,2.2776
93,4,9304,IN,IN,1.9648,1.5407,1.5064,1.4673,1.3921
93,5,9305,NNP,NNP,2.0553,1.951,1.5133,0.9952,1.7009
93,6,9306,VBP,VBP,5.8597,4.0538,2.0874,4.4384,3.7598
93,7,9307,JJ,JJ,2.6248,2.417,2.3133,2.3216,2.4667
93,8,9308,CC,CC,4.662,3.6147,2.3844,5.372,2.3242
93,9,9309,RB,RB,3.5669,4.5766,2.6856,4.2024,3.2544
93,10,9310,JJ,JJ,2.4688,1.8425,0.9313,2.277,1.8104
93,11,9311,.,.,3.198,3.7419,1.2976,4.7243,3.2088
94,1,9401,VBG,VBG,3.6666,4.3524,3.9696,3.8951,3.7093
94,2,9402,IN,IN,2.7069,1.0023,0.7159,1.4464,0.8168
94,3,9403,PRP,PRP,3.2392,3.7541,4.5701,4.7721,4.8878
94,4,9404,MD,MD,3.467,2.2879,2.4266,3.5362,2.3907
94,5,9405,VB,VB,0.4647,0.1355,0.1646,0.1607,0.0526
94,6,9406,DT,DT,0.7494,0.8175,1.7992,1.1424,1.4983
94,7,9407,NN,NN,0.2985,0.3778,0.5921,1.0581,0.6579
94,8,9408,.,.,2.1774,2.9019,3.7063,2.1932,3.588
95,1,9501,NNP,NNP,1.924,1.9819,1.7314,1.0647,1.6792
95,2,9502,VBZ,VBZ,2.9554,2.1684,2.4743,2.5833,1.9944
95,3,9503,RB,RB,2.769,3.2717,2.1356,2.2444,2.4427
95,4,9504,VBN,VBN,1.547,0.8143,0.5903,1.6491,0.9804
